0.443804 0.589521
0.513259 0.132869
0.343465 0.247490
0.442217 0.394336
0.504837 0.096860
0.914126 0.440966
0.240441 0.575117
0.741524 0.210260
0.862736 0.119808
0.736885 0.639690
0.684275 0.168391
0.712716 0.666789
0.017547 0.158381
0.481522 0.229058
0.175013 0.527267
0.855778 0.263969
0.469193 0.712564
0.648021 0.709024
0.212609 0.151790
0.670725 0.501755
0.717721 0.282401
0.736397 0.579633
0.297080 0.541915
0.657542 0.880161
0.263145 0.367848
0.246666 0.340871
0.928408 0.197687
0.316244 0.899204
0.605420 0.468919
0.678782 0.492722
0.606640 0.619061
0.146816 0.058897
0.244591 0.085630
0.532790 0.535201
0.831731 0.306082
0.649242 0.859166
0.680613 0.717935
0.308676 0.968293
0.103726 0.758705
0.323568 0.800085
0.413531 0.865879
0.506424 0.292044
0.922549 0.476975
0.669749 0.381641
0.943300 0.029479
0.626049 0.006408
0.788276 0.960847
0.187830 0.103818
0.769966 0.708658
0.167567 0.611371
0.200891 0.710367
0.377766 0.466600
0.393512 0.403491
0.630932 0.606976
0.660350 0.225518
0.739571 0.970002
0.313925 0.613934
0.516189 0.493210
0.666697 0.006286
0.773261 0.114071
0.031219 0.840001
0.323324 0.770057
0.719918 0.552656
0.978821 0.398731
0.045378 0.581708
0.552321 0.937532
0.320028 0.364674
0.856267 0.324026
0.856389 0.339040
0.703195 0.495651
0.966981 0.942293
0.905581 0.389942
0.964296 0.611981
0.275962 0.944368
0.160853 0.785560
0.626781 0.096494
0.869084 0.900546
0.770576 0.783729
0.401569 0.394458
0.519851 0.943636
0.070768 0.704751
0.687082 0.513717
0.189173 0.268974
0.084806 0.431444
0.069303 0.524581
0.525466 0.634319
0.023650 0.909091
0.821600 0.059874
0.364704 0.860020
0.785712 0.645549
0.404986 0.814856
0.230309 0.328908
0.456987 0.211114
0.967835 0.047423
0.833196 0.486252
0.810858 0.738564
0.846135 0.077817
0.571851 0.339894
0.808294 0.423266
0.063322 0.788855
0.032195 0.960115
0.097745 0.023010
0.830266 0.125912
0.487625 0.979767
0.515090 0.358082
0.045500 0.596723
0.399127 0.094174
0.583814 0.811316
0.794867 0.771644
0.915103 0.561079
0.014862 0.828039
0.851872 0.783484
0.371540 0.700845
0.206628 0.416064
0.177454 0.827550
0.791815 0.396289
0.745064 0.645671
0.420001 0.661662
0.386921 0.592694
0.903628 0.149715
0.415484 0.106137
0.055266 0.797888
0.143276 0.623455
0.687326 0.543746
0.882755 0.582197
0.612378 0.324758
0.946474 0.419848
0.642894 0.078428
0.646922 0.573896
0.591382 0.742226
0.296591 0.481858
0.270347 0.253715
0.207971 0.581220
0.492264 0.550337
0.693552 0.309500
0.069670 0.569624
0.065885 0.104184
0.815008 0.249077
0.637401 0.402759
0.540847 0.526168
0.720651 0.642742
0.059660 0.338430
0.628124 0.261650
0.183924 0.623333
0.672312 0.696939
0.726144 0.318411
0.165736 0.386158
0.498856 0.361134
0.420855 0.766761
0.314535 0.689005
0.750191 0.276298
0.985657 0.239556
0.466264 0.352223
0.324789 0.950227
0.881534 0.432055
0.144374 0.758583
0.308554 0.953279
0.256920 0.602093
0.059782 0.353444
0.474931 0.418261
0.447710 0.070005
0.610913 0.144588
0.784858 0.540450
0.477372 0.718545
0.383747 0.202325
0.886783 0.077695
0.556837 0.493088
0.651683 0.159480
0.616650 0.850255
0.584546 0.901401
0.875675 0.711343
0.497879 0.241020
0.646434 0.513839
0.204187 0.115780
0.241417 0.695230
0.515945 0.463182
0.973084 0.693033
0.245690 0.220757
0.154018 0.944734
0.205896 0.325979
0.096646 0.887851
0.209070 0.716348
0.113491 0.959871
0.067716 0.329397
0.517044 0.598309
0.594312 0.102597
0.619824 0.240654
0.601392 0.973420
0.734322 0.324392
0.901431 0.879429
0.173060 0.287040
0.306967 0.758095
0.248497 0.566084
0.630443 0.546919
0.273155 0.599042
0.684397 0.183405
0.559523 0.823400
0.281333 0.605023
0.420123 0.676676
0.233727 0.749306
0.167445 0.596356
0.354085 0.553755
0.113980 0.019958
0.454912 0.955842
0.572218 0.384937
0.348714 0.893100
0.854680 0.128841
0.847966 0.303030
0.273887 0.689127
0.765205 0.123104
0.142299 0.503342
0.912905 0.290824
0.772407 0.008972
0.103604 0.743691
0.476762 0.643474
0.149745 0.419238
0.567823 0.844396
0.863835 0.254936
0.358113 0.049254
0.058439 0.188288
0.160121 0.695474
0.545973 0.156795
0.286338 0.220635
0.139003 0.097958
0.049284 0.062193
0.649974 0.949251
0.761421 0.657634
0.891422 0.648235
0.735299 0.444505
0.675852 0.132381
0.283408 0.860264
0.815740 0.339162
0.718209 0.342458
0.123623 0.206109
0.352254 0.328542
0.411944 0.670695
0.498001 0.256035
0.493241 0.670451
0.467973 0.562422
0.180018 0.142879
0.574659 0.685221
0.284751 0.025451
0.130581 0.061949
0.619946 0.255668
0.448198 0.130062
0.998108 0.771034
0.840032 0.327077
0.231774 0.509079
0.618603 0.090512
0.133388 0.407275
0.096402 0.857823
0.515457 0.403125
0.585889 0.066587
0.190515 0.434130
0.399615 0.154231
0.971009 0.437792
0.850041 0.558272
0.669505 0.351613
0.249718 0.716226
0.098477 0.113095
0.911074 0.065611
0.070402 0.659709
0.146694 0.043883
0.397784 0.928988
0.269004 0.088559
0.893131 0.858433
0.590528 0.637127
0.368977 0.385547
0.423785 0.127132
0.637767 0.447801
0.081266 0.996002
0.512039 0.982697
0.875431 0.681315
0.804266 0.927767
0.118862 0.620525
0.326986 0.220513
0.123989 0.251152
0.892642 0.798377
0.203332 0.010681
0.313803 0.598920
0.669383 0.336599
0.402911 0.559614
0.834661 0.666423
0.972474 0.617962
0.011688 0.437670
0.835027 0.711465
0.512893 0.087827
0.803046 0.777625
0.650829 0.054381
0.689035 0.753944
0.737984 0.774818
0.305502 0.577924
0.086881 0.686686
0.464921 0.187067
0.009979 0.227471
0.979798 0.518844
0.819769 0.834630
0.662669 0.510788
0.828802 0.945711
0.326009 0.100400
0.349568 0.998200
0.782294 0.225152
0.694528 0.429613
0.844060 0.822546
0.176234 0.677409
0.323812 0.830114
0.107144 0.179133
0.034026 0.185358
0.799750 0.372242
0.787177 0.825719
0.566603 0.694254
0.395831 0.688761
0.720162 0.582685
0.672434 0.711953
0.572950 0.475022
0.429522 0.832799
0.437456 0.808752
0.479569 0.988800
0.626171 0.021423
0.635082 0.117489
0.451616 0.550459
0.708566 0.156306
0.226281 0.833410
0.512527 0.042784
0.262657 0.307791
0.859440 0.714395
0.873234 0.411059
0.561842 0.108700
0.370564 0.580732
0.432207 0.163142
0.067106 0.254326
0.283042 0.815222
0.275352 0.869297
0.926821 0.002502
0.307821 0.863194
0.176112 0.662394
0.477006 0.673502
0.843328 0.732461
0.095426 0.737709
0.741036 0.150203
0.475541 0.493332
0.681711 0.853062
0.929873 0.377857
0.477860 0.778602
0.770942 0.828771
0.941957 0.864292
0.311239 0.283622
0.886539 0.047667
0.863224 0.179865
0.124111 0.266166
0.739449 0.954988
0.467118 0.457322
0.252403 0.046568
0.728097 0.558638
0.714547 0.892002
0.719552 0.507614
0.438433 0.928866
0.253990 0.241753
0.736519 0.594647
0.143886 0.698526
0.921328 0.326833
0.201746 0.815466
0.305380 0.562910
0.240074 0.530074
0.201135 0.740395
0.071378 0.779822
0.921084 0.296805
0.508133 0.502243
0.777778 0.669596
0.362873 0.634807
0.083707 0.296317
0.448076 0.115048
0.151332 0.614422
0.576246 0.880405
0.293173 0.061461
0.559889 0.868443
0.821722 0.074888
0.211511 0.016662
0.049529 0.092221
0.343587 0.262504
0.289023 0.550948
0.768623 0.543501
0.852727 0.888584
0.299155 0.797156
0.053191 0.542647
0.747627 0.960969
0.202844 0.950594
0.926577 0.972443
0.614209 0.549971
0.648509 0.769081
0.599805 0.778236
0.725899 0.288382
0.472123 0.072935
0.971253 0.467820
0.543654 0.871494
0.197107 0.244927
0.126919 0.611493
0.215905 0.557173
0.534377 0.730385
0.840154 0.342092
0.078580 0.665690
0.882389 0.537154
0.071989 0.854893
0.155116 0.079893
0.827093 0.735512
0.470780 0.907748
0.656444 0.745033
0.641918 0.958284
0.872501 0.320974
0.481034 0.169001
0.787787 0.900790
0.800604 0.477341
0.714791 0.922030
0.413165 0.820837
0.966004 0.822179
0.131191 0.137020
0.853947 0.038756
0.767158 0.363331
0.691111 0.009216
0.133632 0.437304
0.789984 0.171076
0.043059 0.296439
0.463090 0.961824
0.307943 0.878208
0.022918 0.819006
0.740792 0.120175
0.781928 0.180109
0.154140 0.959749
0.052702 0.482590
0.360432 0.334523
0.147670 0.163996
0.172205 0.181940
0.379352 0.661784
0.401935 0.439501
0.060270 0.413501
0.862126 0.044737
0.502884 0.856602
0.365315 0.935091
0.019744 0.428637
0.723946 0.048155
0.923281 0.567060
0.750557 0.321340
0.526076 0.709390
0.257652 0.692179
0.140590 0.293143
0.057707 0.098203
0.079313 0.755775
0.963197 0.476853
0.654735 0.534835
0.786689 0.765663
0.179407 0.067808
0.340657 0.902133
0.965760 0.792151
0.437578 0.823766
0.326376 0.145442
0.889957 0.468064
0.573682 0.565107
0.510330 0.772498
0.020233 0.488694
0.111172 0.674601
0.978455 0.353688
0.504959 0.111874
0.760933 0.597577
0.504227 0.021789
0.680125 0.657878
0.921450 0.341847
0.048552 0.972077
0.569166 0.009582
0.178675 0.977692
0.259849 0.962434
0.383014 0.112240
0.805975 0.137996
0.974061 0.813147
0.020110 0.473679
0.264366 0.517990
0.714669 0.907016
0.566358 0.664225
0.702219 0.375538
0.192591 0.689371
0.795233 0.816687
0.455522 0.030944
0.806219 0.168025
0.667674 0.126400
0.547682 0.366993
0.141567 0.413256
0.832097 0.351125
0.189661 0.329030
0.472001 0.057921
0.124477 0.311209
0.279868 0.424853
0.258507 0.797278
0.068205 0.389453
0.904239 0.224786
0.649486 0.889194
0.374226 0.031188
0.836248 0.861607
0.980897 0.653972
0.440996 0.244194
0.036834 0.530684
0.276206 0.974397
0.854436 0.098813
0.154384 0.989777
0.746285 0.795813
0.888004 0.227837
0.024871 0.059263
0.289633 0.626018
0.002655 0.326589
0.171717 0.121883
0.992127 0.035338
0.346761 0.652873
0.305868 0.622967
0.627270 0.156550
0.256309 0.527022
0.825750 0.570356
0.155971 0.184992
0.754707 0.831823
0.317343 0.034362
0.226647 0.878452
0.052946 0.512619
0.054045 0.647746
0.675242 0.057310
0.049406 0.077207
0.496780 0.105893
0.025237 0.104306
0.830022 0.095883
0.794013 0.666545
0.987488 0.464769
0.168299 0.701456
0.281699 0.650066
0.960511 0.146541
0.025115 0.089292
0.983216 0.939241
0.530227 0.219903
0.048918 0.017150
0.109585 0.479417
0.970033 0.317678
0.075651 0.305350
0.559157 0.778358
0.740914 0.135189
0.628734 0.336721
0.417925 0.406421
0.991272 0.930208
0.419146 0.556563
0.459306 0.496384
0.057097 0.023132
0.845281 0.972688
0.644237 0.243584
0.961732 0.296683
0.493118 0.655437
0.621166 0.405810
0.916201 0.696207
0.636058 0.237603
0.226037 0.803381
0.818914 0.729531
0.735054 0.414477
0.982239 0.819128
0.755806 0.966950
0.938539 0.443895
0.600781 0.898349
0.500320 0.541304
0.582471 0.646159
0.480057 0.048888
0.013397 0.647868
0.690256 0.904086
0.206018 0.340993
0.943422 0.044493
0.472855 0.163020
0.052092 0.407519
0.126430 0.551436
0.828680 0.930697
0.479203 0.943758
0.085782 0.551558
0.843694 0.777503
0.635814 0.207574
0.532424 0.490158
0.291342 0.836217
0.857853 0.519210
0.864811 0.375050
0.132534 0.302176
0.168788 0.761512
0.668894 0.276542
0.015716 0.933138
0.779487 0.879795
0.218102 0.827428
0.776801 0.549483
0.588453 0.381885
0.973328 0.723061
0.939272 0.533980
0.681589 0.838048
0.083097 0.221246
0.214074 0.331960
0.832342 0.381153
0.883243 0.642253
0.999573 0.951204
0.001678 0.206476
0.397296 0.868931
0.881779 0.462083
0.837957 0.071836
0.836126 0.846593
0.134121 0.497360
0.177210 0.797522
0.098233 0.083066
0.217492 0.752357
0.542800 0.766395
0.269493 0.148616
0.280356 0.484910
0.645702 0.423754
0.123379 0.176081
0.658641 0.015319
0.884342 0.777381
0.620800 0.360768
0.375813 0.226372
0.844670 0.897617
0.410235 0.460496
0.642772 0.063414
0.800116 0.417285
0.327596 0.295584
0.357991 0.034240
0.211633 0.031676
0.896304 0.248833
0.607373 0.709146
0.227624 0.998566
0.827337 0.765541
0.164393 0.221002
0.184046 0.638347
0.519119 0.853551
0.989930 0.765052
0.104336 0.833776
0.557570 0.583173
0.732491 0.099179
0.199426 0.530196
0.216149 0.587201
0.227990 0.043639
0.367756 0.235405
0.955751 0.560957
0.999817 0.981232
0.695261 0.519698
0.924868 0.762245
0.758980 0.357350
0.955385 0.515914
0.459428 0.511398
0.903873 0.179743
0.109097 0.419360
0.582837 0.691202
0.020477 0.518722
0.804754 0.987824
0.506058 0.247002
0.382160 0.007141
0.878361 0.041686
0.127529 0.686564
0.449907 0.340261
0.853337 0.963655
0.533156 0.580244
0.372151 0.775916
0.440630 0.199152
0.496414 0.060850
0.484818 0.634441
0.038665 0.755897
0.978211 0.323660
0.811346 0.798621
0.233361 0.704263
0.627026 0.126522
0.562696 0.213800
0.298178 0.677042
0.278770 0.289725
0.637279 0.387745
0.694040 0.369557
0.456865 0.196100
0.121060 0.890781
0.569410 0.039611
0.872257 0.290946
0.787421 0.855748
0.260215 0.007507
0.923403 0.582075
0.597363 0.477952
0.789862 0.156062
0.196253 0.139827
0.199304 0.515182
0.369343 0.430590
0.964173 0.596967
0.429156 0.787757
0.897037 0.338918
0.688181 0.648845
0.810370 0.678507
0.458940 0.451341
0.516677 0.553267
0.053923 0.632732
0.828435 0.900668
0.785590 0.630535
0.558180 0.658244
0.966493 0.882236
0.518386 0.763465
0.909121 0.825353
0.521560 0.153865
0.925967 0.897373
0.380207 0.766883
0.329549 0.535811
0.906802 0.540084
0.432329 0.178156
0.913882 0.410937
0.546828 0.261894
0.213952 0.316946
0.985535 0.224541
0.619457 0.195612
0.061003 0.503586
0.942934 0.984406
0.085660 0.536544
0.996887 0.620892
0.372028 0.760902
0.593823 0.042540
0.232628 0.614178
0.546217 0.186823
0.979920 0.533858
0.666575 0.991242
0.926455 0.957429
0.767402 0.393360
0.384723 0.322439
0.661204 0.330617
0.667185 0.066343
0.160487 0.740517
0.086393 0.626629
0.077726 0.560591
0.954774 0.440843
0.225426 0.728310
0.584913 0.946443
0.416094 0.181208
0.289267 0.580976
0.462236 0.856724
0.380329 0.781898
0.176356 0.692423
0.170619 0.986725
0.370930 0.625774
0.972596 0.632976
0.858464 0.594281
0.098843 0.158137
0.451494 0.535445
0.861760 0.999664
0.962465 0.386768
0.573927 0.595136
0.203943 0.085752
0.547804 0.382007
0.988343 0.569868
0.095914 0.797766
0.128261 0.776649
0.530715 0.279960
0.436113 0.643596
0.164759 0.266044
0.724435 0.108212
0.310507 0.193537
0.805731 0.107968
0.280479 0.499924
0.492508 0.580366
0.387165 0.622723
0.597241 0.462938
0.943056 0.999420
0.932436 0.693155
0.260704 0.067564
0.310629 0.208551
0.652537 0.264579
0.544264 0.946565
0.431109 0.028014
0.445879 0.844762
0.908877 0.795325
0.827947 0.840612
0.398395 0.004089
0.503006 0.871616
0.212121 0.091733
0.283530 0.875278
0.662547 0.495773
0.981995 0.789099
0.062223 0.653728
0.410968 0.550581
0.723580 0.003113
0.382892 0.097226
0.959169 0.981354
0.710275 0.366505
0.081510 0.026061
0.205652 0.295950
0.403033 0.574628
0.681467 0.823034
0.236290 0.064634
0.950258 0.885288
0.893741 0.933504
0.824529 0.420214
0.687937 0.618817
0.116787 0.365284
0.931338 0.558027
0.639476 0.658000
0.936464 0.188654
0.205163 0.235894
0.015838 0.948152
0.626293 0.036437
0.481888 0.274101
0.715402 0.997101
0.647167 0.603924
0.284995 0.055479
0.824163 0.375172
0.147548 0.148982
0.325399 0.025329
0.115567 0.215142
0.463334 0.991852
0.001556 0.191461
0.550490 0.712320
0.617993 0.015441
0.899356 0.624187
0.777412 0.624554
0.822454 0.164973
0.292319 0.956331
0.632274 0.772132
0.975159 0.948274
0.641307 0.883213
0.638500 0.537886
0.162074 0.935701
0.094815 0.662638
0.507034 0.367115
0.156581 0.260063
0.988709 0.614910
0.636303 0.267631
0.919619 0.116635
0.346517 0.622845
0.612255 0.309744
0.099698 0.263237
0.379108 0.631756
0.708322 0.126278
0.532668 0.520187
0.984925 0.149471
0.385456 0.412524
0.742012 0.270316
0.249962 0.746254
0.792060 0.426318
0.438677 0.958894
0.947572 0.554976
0.264122 0.487961
0.021087 0.593793
0.038787 0.770912
0.825018 0.480271
0.075163 0.245293
0.171961 0.151912
0.685740 0.348561
0.874332 0.546187
0.183069 0.518234
0.744698 0.600629
0.879581 0.191828
0.595532 0.252739
0.087857 0.806799
0.239342 0.439989
0.120327 0.800696
0.488602 0.099912
0.289511 0.611004
0.155849 0.169978
0.907901 0.675211
0.053557 0.587690
0.288047 0.430834
0.994202 0.290580
0.742378 0.315359
0.790351 0.216119
0.583448 0.766273
0.254478 0.301810
0.123745 0.221124
0.199060 0.485154
0.675730 0.117367
0.436602 0.703653
0.551955 0.892490
0.779609 0.894809
0.064909 0.984040
0.040618 0.996124
0.527053 0.829503
0.032073 0.945101
0.250938 0.866368
0.566481 0.679240
0.549025 0.532149
0.456376 0.136043
0.733834 0.264335
0.514236 0.252983
0.117886 0.500412
0.552565 0.967561
0.013641 0.677897
0.383869 0.217340
0.733590 0.234307
0.820623 0.939730
0.590283 0.607098
0.675364 0.072324
0.896182 0.233819
0.760566 0.552534
0.963807 0.551924
0.888736 0.317922
0.105679 0.998932
0.872379 0.305960
0.634227 0.012390
0.524001 0.454149
0.862004 0.029723
0.656077 0.699991
0.101529 0.488449
0.081144 0.980988
0.665232 0.826086
0.611645 0.234673
0.865666 0.480149
0.060148 0.398486
0.015350 0.888095
0.239098 0.409961
0.426714 0.487473
0.961000 0.206598
0.412310 0.715737
0.038420 0.725869
0.284629 0.010437
0.283774 0.905307
0.356160 0.808996
0.509597 0.682413
0.939394 0.548994
0.528396 0.994660
0.346883 0.667887
0.152675 0.779578
0.891056 0.603192
0.194910 0.974641
0.884464 0.792395
0.467607 0.517379
0.639598 0.673014
0.783271 0.345265
0.468949 0.682535
0.954408 0.395801
0.685007 0.258476
0.793524 0.606488
0.600293 0.838292
0.113125 0.914828
0.527297 0.859532
0.725655 0.258354
0.778510 0.759681
0.443682 0.574506
0.666453 0.976228
0.079679 0.800818
0.503616 0.946687
0.446123 0.874790
0.602490 0.108578
0.355549 0.733925
0.275596 0.899326
0.620434 0.315725
0.835393 0.756508
0.053313 0.557661
0.594434 0.117611
0.466630 0.397266
0.865177 0.420092
0.672923 0.772010
0.960145 0.101498
0.484696 0.619427
0.191858 0.599286
0.714425 0.876987
0.872746 0.351002
0.174647 0.482224
0.315390 0.794104
0.677805 0.372608
0.832219 0.366139
0.036467 0.485642
0.735787 0.504562
0.063078 0.758827
0.338582 0.646892
0.570143 0.129696
0.953065 0.230645
0.370197 0.535689
0.891788 0.693277
0.275718 0.914340
0.467240 0.472337
0.099210 0.203180
0.991883 0.005310
0.653148 0.339650
0.778266 0.729653
0.750069 0.261284
0.138881 0.082944
0.202478 0.905551
0.386188 0.502609
0.822820 0.210016
0.832708 0.426195
0.423663 0.112118
0.790961 0.291190
0.817449 0.549361
0.573438 0.535079
0.816717 0.459276
0.492630 0.595380
0.233971 0.779334
0.861027 0.909579
0.881656 0.447069
0.991150 0.915194
0.572340 0.399951
0.195520 0.049742
0.118496 0.575483
0.786567 0.750648
0.332601 0.911166
0.076871 0.455491
0.027190 0.344533
0.378864 0.601727
0.014740 0.813025
0.005096 0.626873
0.107754 0.254204
0.268028 0.968415
0.118740 0.605511
0.480179 0.063902
0.860173 0.804480
0.954042 0.350758
0.144618 0.788611
0.002167 0.266532
0.784491 0.495407
0.936953 0.248711
0.592359 0.862339
0.071012 0.734780
0.380695 0.826940
0.716744 0.162288
0.961976 0.326711
0.186731 0.968659
0.148769 0.299124
0.793402 0.591474
0.753487 0.681681
0.849309 0.468186
0.588697 0.411914
0.666941 0.036315
0.466874 0.427294
0.558790 0.733315
0.200525 0.665324
0.837346 0.996735
0.602124 0.063536
0.815130 0.264091
0.484208 0.559370
0.804632 0.972810
0.659251 0.090390
0.118374 0.560469
0.939760 0.594037
0.068815 0.464524
0.138271 0.007873
0.968446 0.122494
0.067228 0.269340
0.129848 0.971833
0.539138 0.315969
0.865422 0.450121
0.366535 0.085264
0.487748 0.994782
0.361897 0.514694
0.309286 0.043395
0.337728 0.541793
0.642528 0.033385
0.106534 0.104062
0.799994 0.402270
0.480790 0.138973
0.094205 0.587568
0.273032 0.584028
0.837590 0.026794
0.295737 0.376759
0.342732 0.157405
0.361409 0.454637
0.922060 0.416918
0.282554 0.755165
0.888126 0.242851
0.871647 0.215875
0.553419 0.072691
0.941225 0.774207
0.230431 0.343923
0.303793 0.367726
0.231652 0.494065
0.771797 0.933870
0.869572 0.960603
0.157802 0.410205
0.456743 0.181086
0.274253 0.734169
0.305624 0.592938
0.933657 0.843297
0.728707 0.633709
0.948549 0.675089
0.038543 0.740883
0.131435 0.167048
0.547560 0.351979
0.294760 0.256645
0.568312 0.904452
0.251060 0.881382
0.413287 0.835851
0.812811 0.978791
0.394977 0.583661
0.792548 0.486374
0.825872 0.585370
0.002777 0.341603
0.018524 0.278495
0.255943 0.481980
0.285361 0.100522
0.364582 0.845006
0.938906 0.488938
0.141201 0.368214
0.291709 0.881260
0.398273 0.989045
0.656199 0.715005
0.948305 0.645061
0.344930 0.427660
0.603833 0.273734
0.670359 0.456712
0.177332 0.812536
0.945009 0.239678
0.481278 0.199030
0.481400 0.214044
0.328207 0.370655
0.591992 0.817297
0.530593 0.264946
0.589307 0.486985
0.900943 0.819372
0.785834 0.660563
0.251793 0.971467
0.494095 0.775550
0.395587 0.658732
0.026580 0.269462
0.144863 0.818640
0.695749 0.579755
0.312094 0.388721
0.814154 0.143978
0.709787 0.306448
0.694284 0.399585
0.150478 0.509323
0.648631 0.784095
0.446611 0.934847
0.989685 0.735024
0.410724 0.520553
0.029998 0.689859
0.855290 0.203912
0.081998 0.086118
0.592847 0.922396
0.458207 0.361256
0.435869 0.613568
0.471147 0.952791
0.196863 0.214898
0.433306 0.298270
0.688303 0.663859
0.657176 0.835119
0.722726 0.897983
0.455278 0.000915
0.112637 0.854771
0.140102 0.233086
0.670481 0.471726
0.024139 0.969148
0.208825 0.686319
0.419879 0.646648
0.540114 0.436083
0.639843 0.703043
0.476884 0.658488
0.996521 0.575849
0.831609 0.291068
0.802435 0.702554
0.416827 0.271293
0.370075 0.520675
0.045012 0.536666
0.011932 0.467698
0.528640 0.024718
